asn,org_name,country,aut_name,rank,cone_asns,cone_prefixes,degree_provider,degree_peer,degree_customer,degree_transit,clique_member,topology_degree,topology_classification,betweenness_centrality,closeness_centrality
150910,MODATEK LIMITED COMPANY,VN,MODATEK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
150911,Travelaire Limited Liability Company,VN,TRAVELAIRE-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
150912,TEKAWAY LIMITED COMPANY,VN,TEKAWAY-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151677,SAFE365 JOINT STOCK COMPANY,VN,SAFE365NET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151851,V9 ENTERPRISE SOLUTION JOINT STOCK COMPANY,VN,V9ERP-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151852,FUTE JOINT STOCK COMPANY,VN,WEB2M-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.283814
151853,GIZA NETWORK LIMITED,VN,GIZANETWORK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151854,AHOST COMPANY LIMITED,VN,AHOST-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151855,SOUTH TELECOMMUNICATIONS SOFTWARE JOINT STOCK COMPANY,VN,SOUTH-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.000667,0.339523
151856,LITESPEED TECHNOLOGY COMPANY LIMITED,VN,LITESPEED-COM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151857,NIVA GROUP JONT STOCK COMPANY,VN,NIVACLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151858,INTERDIGI JOINT STOCK COMPANY,VN,INTERDIGI-VN,16087.0,1.0,33.0,3.0,0.0,0.0,0.0,True,3,Transit,0.004133,0.415247
151859,CLOUDVIET COMPANY LIMITED,VN,CLOUDVIETNAMVN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151860,Department of Information and Communications of Hai Duong province,VN,HAIDUONG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151861,STB TECHNOLOGY COMPANY LIMITED,VN,STBCLOUDZ-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151862,NGOC TU NETWORK SOLUTIONS AND TECHNOLOGY COMPANY LIMITED,VN,NGOCTU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151863,PSG JOINT STOCK COMPANY,VN,PSG-VN,32281.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.266667
151864,TUAN VU SERVICES TECHNOLOGY COMPANY LIMITED,VN,TUANVU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151865,"ZENTECH Technology Solutions Co., Ltd",VN,ZENTECH-VN,39683.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.215943
151866,DAI HUU SERVICE AND TRADING MECHANICAL COMPANY LIMITED,VN,DAIHUU-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.001496,0.398444
151867,Department of Science and Technology of Dong Nai province,VN,DONGNAI-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
151868,,VN,AS151868,39683.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.335958
151869,DLC DIGITAL TECHNOLOGY SOLUTION INVESTMENT LIMITED LIABILITY COMPANY,VN,DLC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151870,Department of Radio Frequency - Ministry of Information and Communications,VN,CUCTANSO-BTTTT-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.415247
151871,DANH TUAN TECHNOLOGY COMPANY LIMITED,VN,DANHTUAN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151872,CLOUD DATA TECHNOLOGY AND COMMUNICATION COMPANY LIMITED,VN,EDIGI-VN,25728.0,1.0,7.0,2.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
151873,TOTHOST SOLUTIONS AND TECHNOLOGIES COMPANY LIMITED,VN,TOTHOST-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.266667
151874,BIM VIETNAM COMMUNITY COMPANY LIMITED,VN,CDB-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151875,TAFU ENERGY COMPANY LIMITED,VN,TAFUVPS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151876,"BLUE SKY NETWORK INFRASTRUCTURE SOLUTIONS CO., LTD",VN,BNIX-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151877,ANH SAO TECHNOLOGY TRAINING CONSULTANT JOINT STOCK COMPANY,VN,ANHSAO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151878,EDC INTERNATIONAL TRADING COMPANY LIMITED,VN,EDC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151879,GLOBAL TECHNOLOGY SOLUTIONS VIETNAM JOINT STOCK COMPANY,VN,GTSVN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151880,BCONNECT TECHNOLOGY AND SOLUTION JOINT STOCK COMPANY,VN,BCONNECT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151881,GREEN LIGHT TECHNOLOGY SOLUTIONS COMPANY LIMITED,VN,SANGXANH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151882,CLOUDME COMPANY LIMITED,VN,CLOUDME-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151883,LIEN CLOUD TECHNOLOGY COMPANY LIMITED,VN,LIENCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151884,STNC SERVICE CONSULTANCE COMPANY LIMITED,VN,STNC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151885,DATA SECURITY SOLUTIONS LIMITED,VN,ANTOANDULIEU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151886,Department of Science and Technology of Vinh Long province,VN,ICTVL-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151887,VCORE COMPANY LIMITED,VN,VCOREINFO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151888,SWIFT INVESTMENT AND TECHNOLOGY COMPANY LIMITED,VN,SWIFTTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151889,HAI NAM TECH JOINT STOCK COMPANY,VN,HAINAMTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151890,HAWK HOST COMPANY LIMITED,VN,UCOM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151891,K-SERVER NETWORK SERVICES COMPANY LIMITED,VN,KSERVER-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151892,NEWCLOUD DIGITAL TECHNOLOGY COMPANY LIMITED,VN,NEWCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151893,DIGI SUCCESS SERVICE COMPANY LIMITED,VN,SUCCESS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151894,Department of Information and Communications of Hai Phong City,VN,HAIPHONG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151895,MYVPS TECHNOLOGY COMPANY LIMITED,VN,MYVPS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151896,ETEL TECHNOLOGY COMPANY LIMITED,VN,ETEL-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151897,QUOC VUONG TECHNOLOGY COMPANY LIMITED,VN,QCV-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151898,MEGAHOST TECHNOLOGY COMPANY LIMITED,VN,MEGAHOSTBIZ-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151899,EDC TECHNOLOGY JOINT STOCK COMPANY,VN,EDCTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151900,METECH TECHNOLOGY AND SERVICES COMPANY LIMITED,VN,METECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151901,HAO QUANG VIET SOFTWARE COMPANY LIMITED,VN,HQV-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
151902,Center for Information Technology Application - Vietnam Academy of Social Sciences,VN,VASS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151903,epartment of Science and Technology of Quang Tri province,VN,ICTQUANGTRI-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
151904,TRAN PHAT CONSTRUCTION EQUIPMENT COMPANY LIMITED,VN,EZTTP-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151905,PHO TUE SOFTWARE AND TECHNOLOGY SOLUTIONS JOINT STOCK COMPANY,VN,PHOTUESOFTWARE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151906,ICODE DIGITAL DATA COMPANY LIMITED,VN,ICODEVN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151907,ECOSTA LIMITED,VN,ECOSTA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151908,MAY CHU VIET SOLUTIONS CORPORATION,VN,MAYCHUVIET-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
151909,NGUYEN HAU TP COMPANY LIMITED,VN,NGUYENHAU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151910,VIETNAM TELECOMMUNICATION COMPUTING JOINT STOCK COMPANY,VN,VTVN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151911,VERICHAINS LIMITED,VN,VERICHAINS-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,2,Multi-homed,4.9e-05,0.339298
151912,Tranco Technology Company Limited,VN,TRANCO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151913,Ha Giang province Department of Information and Communications,VN,HAGIANG-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
151914,Quoc Tin Cyber Technology Company Limited,VN,CLOUDJ-NET-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
151915,Tran Thi Data and Technology Company Limited,VN,TRANTHI-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151916,TPT Technology and Electronics Company Limited,VN,DIENTUTPT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151917,Jupiter Media Joint Stock Company,VN,JUPITERMEDIA-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
151918,VPS PA Company Limited,VN,VPSPA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151919,CLOUD WP Technology One Member LLC,VN,CLOUDWP-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151920,DDL Digital Technology Solutions Company Limited,VN,MOBITENET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151921,"DIGI GROUP CO.,LTD",VN,DIGIDATA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151922,Vietnam National Credit Information,VN,CICB-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.405063
151923,BC CARD Vietnam Company Limited,VN,BCCARD-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.408619
151924,NDD Digital Technology Company Limited,VN,NDD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151925,"Technology NHD Co., Ltd",VN,NHD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151926,TH Technology and Data Mining Company Limited,VN,THCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151927,Truong Dai Digital Technology Company Limited,VN,TRDAI-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151928,"ROSTEK CO .,JSC",VN,ROSTEK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151929,PRIMITIVE AI LLC,VN,PRIMITIVE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151930,Ung Dung Development Technology Company Limited,VN,TRALL-NET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151931,Cloud Era LLC,VN,ERACLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151932,Tan VPS Company Limited,VN,TANTHOIVPS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151933,HOA FRUITS LLC,VN,HOAVPS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151934,Thanh Trang Cloud Computing and Technology Company Limited,VN,THANHTRANG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151935,Minh Nhat Paper General Company Limited,VN,GIAYMINHNHAT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151936,ASAP Software Solutions Company Limited,VN,VNETWORK-ASAP-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151937,MEKONGNET LLC,VN,MEKONGNET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151938,CLOUDY One Member LLC,VN,CLOUDY-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
151939,ASIA TECHNOLOGY COMMUNICATIONS JOINT STOCK COMPANY,VN,ACOMM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151940,TTT Data Encryption and Technology Co. LTD,VN,TTTDATA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151941,Vietnam Online Entertainment Joint Stock Company OnPlay,VN,ONPLAY-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151942,PHAN HUU BAO DIGITAL TECHNOLOGY SOLUTIONS COMPANY LIMITED,VN,PHANHUUBAOSOLUTIONS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151943,,VN,AS151943,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151944,,VN,AS151944,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151945,OI AGENCY MEDIA LIMITED,VN,OIA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151946,DANG DINH LUONG DIGITAL TECHNOLOGY SOLUTIONS COMPANY LIMITED,VN,CLEMAX-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151947,,VN,AS151947,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151948,IONSITE SOFTWARE ONE MEMBER COMPANY LIMITED,VN,IONSITE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151949,MHI WHEREVER JOINT STOCK COMPANY,VN,MHI-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
151950,RTLINK INDUSTRIAL EQUIPMENT AND TECHNOLOGY COMPANY LIMITED,VN,RTLINK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152933,ZONECLOUD TECHNOLOGY JOINT STOCK COMPANY,VN,ZONECLOUD-VN,54093.0,1.0,15.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
152934,DUC DUY HIGH TECHNOLOGY COMPANY LIMITED,VN,DUCDUY-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152935,PROXY VN TECHNOLOGY COMPANY LIMITED,VN,CLOUDPROXY-VN,30631.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152936,LIEN LIEN ELECTRONIC WAVE TECHNOLOGY COMPANY LIMITED,VN,CNSDTLL-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152937,NNK INFORMATION TECHNOLOGY COMPANY LIMITED,VN,VPSX-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152938,TRI VIET COMMERCIAL AND SYSTEM INTEGRATION COMPANY LIMITED,VN,TVSICO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152939,NNK INFORMATION TECHNOLOGY COMPANY LIMITED,VN,NNKVPS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152940,TTC TELECOM SERVICE TRADING INVESTMENT COMPANY LIMITED,VN,TTC-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,4.9e-05,0.339298
152941,HYPERNODE ONE MEMBER COMPANY LIMITED,VN,HYPERNODE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152942,BigData Network Technology Company Limited,VN,BIGDATA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152943,FASTVT Network Technology Company Limited,VN,FASTVT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152944,TIEN TRUNG SOFTWARE COMPANY LIMITED,VN,TIENTRUNG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1,Stub,0.0,0.335958
152945,DAINTY CLOUD INC,VN,DMX-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152946,TUAN TU TECHNOLOGY COMPANY LIMITED,VN,TUANTU-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152947,"Center for Statistical Data Processing and Integration, General Statistics Office",VN,TTXL-VN,60658.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.386707
152948,APAC Technology Engineering Company Limited,VN,APATECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152949,AZ VIETNAM TECHNOLOGY JOINT STOCK COMPANY,VN,AZTECH-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152950,Interserver LLC,VN,INTERSERVER-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152951,NDH Hosting Company Limited,VN,HOSTINGNDH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152952,LAM ANH TM TECHNOLOGY COMPANY LIMITED,VN,LATECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152953,NORTH WIND SOFTWARE COMPANY LIMITED,VN,NORTHWIND-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152954,Technology DVT Company Limited,VN,DVT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152955,CLOUDACE COMPANY LIMITED,VN,CLOUDACE-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152956,Duc Kien Technology Company Limited,VN,DPTCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152957,ETC Computer Trading and Services Company Limited,VN,ETCNETWORK-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152958,IPXO Technology Company Limited,VN,IPXO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152959,GKIN COMPANY LIMITED,VN,GKIN-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152960,CloudTTT Hosting Services LLC,VN,LUUTRUDATA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152961,DEVTTT Website Design Company Limited,VN,DEVTTT-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152962,,VN,AS152962,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152963,Phuong Nam Company Limited,VN,PHUONGNAM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152964,Sehan Hosting Company Limited,VN,SEHAN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152965,Green VPS Company Limitedx,VN,VXANH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152966,ALGO DATA SERVICES COMPANY LIMITED,VN,ALGO-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
152967,A2T TECHNOLOGY JOINT STOCK COMPANY,VN,A2TTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152968,LPBank Insurance Joint Stock Corporation,VN,LPBANK-BAOHIEM-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.367288
152969,Kim Ky Nam Digital Technology Solutions Company Limited,VN,MAXERA-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152970,Hoa Lac Cloud Company Limited,VN,HOALACCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152971,Digital Transformation Center - An Giang Department of Science and Technology,VN,DXAG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152972,Technology NewVPS Company Limited,VN,NEWVPS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152973,MAY CHU MANG TECHNOLOGY JOINT STOCK COMPANY,VN,MAYCHUMANG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152974,AMZ CLOUD COMPANY LIMITED,VN,AMZCLOUD-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152975,DATAZ TECHNOLOGY COMPANY LIMITED,VN,DATAZ-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1,Stub,0.0,0.386124
152976,Thanh Loan Fashion Company Limited,VN,ONJI-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152977,TrumCloud LLC,VN,TRUMCLOUDDATA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152978,PHB Digital Technology Solutions Company Limited,VN,PHBTECH-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152979,Vietservice Technology Company Limited,VN,VIETSERVICE-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.283499
152980,KHANH CHI IDC COMPANY LIMITED,VN,KHANHCHIIDC-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152981,VNC NIX COMPANY LIMITED,VN,VNCNIX-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152982,Ho Chi Minh City University of Medicine and Pharmacy Hospital,VN,UMCHCMC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152983,Cao Hoang Hai Technology Company Limited,VN,HOANGHAI-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.283499
152984,PVH Technology and Solutions Company Limited,VN,PVH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152985,Cloud247 LLC,VN,CLOUD247-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152986,VPSMMOCLOUD LLC,VN,VPSMMOCP-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152987,Phan Lien Creative Technology Development Company Limited,VN,PHANLIENVPS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152988,TVC Information Technology Company Limited,VN,TVC-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152989,System 443 Company Limited,VN,SYSTEM443-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152990,FOXAI TECHNOLOGY JOINT STOCK COMPANY,VN,FOXAI-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
152991,Ngan Doan Cloud Company Limited,VN,NGANDOANCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
152992,ONLINE DATA COMPANY LIMITED,VN,DATAONLINE-VN,39683.0,1.0,3.0,1.0,0.0,0.0,0.0,True,3,Transit,0.000479,0.321608
152993,Gemz Land Trading and Service Company Limited,VN,PROON-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
152994,EB Services LLC,VN,CRVIT-VN,48405.0,1.0,3.0,4.0,0.0,0.0,0.0,True,4,Transit,0.001048,0.454303
